cpu_user,cpu_nice,cpu_system,cpu_idle,cpu_iowait,cpu_irq,cpu_softirq,cpu_steal,cpu_guest,cpu_guest_nice,cpu_percent_avg,cpu_percent,cpu_user_0,cpu_nice_0,cpu_system_0,cpu_idle_0,cpu_iowait_0,cpu_irq_0,cpu_softirq_0,cpu_steal_0,cpu_guest_0,cpu_guest_nice_0,mem_total,mem_available,mem_percent,mem_used,mem_free,mem_active,mem_inactive,mem_buffers,mem_cached,mem_shared,mem_slab,swap_total,swap_used,swap_free,swap_percent,swap_sin,swap_sout,disk_total,disk_used,disk_free,disk_percent,disk_read_count,disk_write_count,disk_read_bytes,disk_write_bytes,disk_read_time,disk_write_time,disk_read_merged_count,disk_write_merged_count,disk_busy_time,net_bytes_sent,net_bytes_recv,net_packets_sent,net_packets_recv,net_errin,net_errout,net_dropin,net_dropout,timestamp,crypto_running
0.1,0,0.1,99.9,0,0,0,0,0,0,0,0.1,0.1,0,0.1,99.9,0,0,0,0,0,0,1016025088,623767552,38.6,229179392,267481088,249016320,377274368,31350784,488013824,839680,69017600,0,0,0,0,0,0,10340794368,4191514624,6132502528,40.6,28641,106305,1233708544,1084735488,149468,404311,8428,35732,267776,59220447,71417253,343605,352324,0,0,0,0,1638000416,0
0.1,0,0.1,99.8,0,0,0,0.1,0,0,0,0.2,0.1,0,0.1,99.8,0,0,0,0.1,0,0,1016025088,623775744,38.6,229171200,267481088,249024512,377274368,31358976,488013824,839680,69017600,0,0,0,0,0,0,10340794368,4191514624,6132502528,40.6,28641,106309,1233708544,1084768256,149468,404314,8428,35735,267788,59220447,71417253,343605,352324,0,0,0,0,1638000431,0
0.1,0,0.1,99.7,0,0,0,0,0,0,0,0.3,0.1,0,0.1,99.7,0,0,0,0,0,0,1016025088,623775744,38.6,229171200,267481088,249024512,377274368,31358976,488013824,839680,69017600,0,0,0,0,0,0,10340794368,4191514624,6132502528,40.6,28641,106309,1233708544,1084768256,149468,404314,8428,35735,267788,59220489,71417295,343606,352325,0,0,0,0,1638000446,0
0.1,0,0.1,99.9,0,0,0,0,0,0,0,0.1,0.1,0,0.1,99.9,0,0,0,0,0,0,1016025088,623788032,38.6,229158912,267481088,249032704,377278464,31367168,488017920,839680,69017600,0,0,0,0,0,0,10340794368,4191518720,6132498432,40.6,28641,106315,1233708544,1084813312,149468,404318,8428,35740,267800,59220489,71417295,343606,352325,0,0,0,0,1638000461,0
0.1,0,0.1,99.9,0,0,0,0,0,0,0,0.1,0.1,0,0.1,99.9,0,0,0,0,0,0,1016025088,623788032,38.6,229158912,267481088,249032704,377278464,31367168,488017920,839680,69017600,0,0,0,0,0,0,10340794368,4191518720,6132498432,40.6,28641,106316,1233708544,1084821504,149468,404319,8428,35741,267804,59220489,71417295,343606,352325,0,0,0,0,1638000476,0
0.1,0,0.1,99.8,0,0,0,0,0,0,0,0.2,0.1,0,0.1,99.8,0,0,0,0,0,0,1016025088,623796224,38.6,229142528,267481088,249040896,377278464,31375360,488026112,839680,69017600,0,0,0,0,0,0,10340794368,4191526912,6132490240,40.6,28641,106318,1233708544,1084846080,149468,404320,8428,35745,267808,59220531,71417337,343607,352326,0,0,0,0,1638000491,0
0,0,0.1,99.9,0,0,0,0,0,0,0,0.1,0,0,0.1,99.9,0,0,0,0,0,0,1016025088,623804416,38.6,229142528,267481088,249040896,377286656,31375360,488026112,839680,69017600,0,0,0,0,0,0,10340794368,4191526912,6132490240,40.6,28641,106318,1233708544,1084846080,149468,404320,8428,35745,267808,59220531,71417337,343607,352326,0,0,0,0,1638000506,0
0.1,0,0.1,99.8,0,0,0,0,0,0,0,0.2,0.1,0,0.1,99.8,0,0,0,0,0,0,1016025088,623808512,38.6,229138432,267481088,249044992,377286656,31379456,488026112,839680,69017600,0,0,0,0,0,0,10340794368,4191526912,6132490240,40.6,28641,106327,1233708544,1084895232,149468,404327,8428,35747,267820,59220531,71417337,343607,352326,0,0,0,0,1638000521,0
0.1,0,0.1,99.8,0,0,0,0,0,0,0,0.2,0.1,0,0.1,99.8,0,0,0,0,0,0,1016025088,623808512,38.6,229138432,267481088,249044992,377286656,31379456,488026112,839680,69017600,0,0,0,0,0,0,10340794368,4191526912,6132490240,40.6,28641,106327,1233708544,1084895232,149468,404327,8428,35747,267820,59220531,71417337,343607,352326,0,0,0,0,1638000536,0
0.1,0,0.1,99.8,0.1,0,0,0,0,0,0,0.1,0.1,0,0.1,99.8,0.1,0,0,0,0,0,1016025088,623816704,38.6,229130240,267481088,249053184,377286656,31387648,488026112,839680,69017600,0,0,0,0,0,0,10340794368,4191526912,6132490240,40.6,28641,106329,1233708544,1084923904,149468,404329,8428,35752,267828,59220531,71417337,343607,352326,0,0,0,0,1638000551,0
0.1,0,0.1,99.8,0,0,0,0,0,0,0,0.2,0.1,0,0.1,99.8,0,0,0,0,0,0,1016025088,623824896,38.6,229122048,267481088,249061376,377286656,31395840,488026112,839680,69017600,0,0,0,0,0,0,10340794368,4191526912,6132490240,40.6,28641,106333,1233708544,1084948480,149468,404332,8428,35754,267836,59220573,71417379,343608,352327,0,0,0,0,1638000566,0
0.1,0,0.1,99.7,0,0,0,0,0,0,0,0.3,0.1,0,0.1,99.7,0,0,0,0,0,0,1016025088,623833088,38.6,229113856,267481088,249057280,377298944,31395840,488034304,839680,69017600,0,0,0,0,0,0,10340794368,4191535104,6132482048,40.6,28641,106338,1233708544,1084968960,149468,404335,8428,35754,267840,59220956,71417773,343610,352329,0,0,0,0,1638000581,0
0.1,0,0,99.9,0,0,0,0,0,0,0,0.1,0.1,0,0,99.9,0,0,0,0,0,0,1016025088,623833088,38.6,229113856,267481088,249061376,377294848,31395840,488034304,839680,69017600,0,0,0,0,0,0,10340794368,4191535104,6132482048,40.6,28641,106338,1233708544,1084968960,149468,404335,8428,35754,267840,59220956,71417773,343610,352329,0,0,0,0,1638000596,0
0.1,0,0.1,99.8,0,0,0,0,0,0,0,0.2,0.1,0,0.1,99.8,0,0,0,0,0,0,1016025088,623841280,38.6,229105664,267481088,249069568,377294848,31404032,488034304,839680,69017600,0,0,0,0,0,0,10340794368,4191535104,6132482048,40.6,28641,106342,1233708544,1085001728,149468,404339,8428,35757,267852,59220956,71417773,343610,352329,0,0,0,0,1638000611,0
0.1,0,0.1,99.8,0,0,0,0,0,0,0,0.2,0.1,0,0.1,99.8,0,0,0,0,0,0,1016025088,623845376,38.6,229101568,267481088,249069568,377298944,31404032,488038400,839680,69017600,0,0,0,0,0,0,10340794368,4191539200,6132477952,40.6,28641,106342,1233708544,1085001728,149468,404339,8428,35757,267852,59220998,71417815,343611,352330,0,0,0,0,1638000627,0
0.1,0,0.1,99.8,0,0,0,0,0,0,0,0.2,0.1,0,0.1,99.8,0,0,0,0,0,0,1016025088,623853568,38.6,229093376,267481088,249077760,377298944,31412224,488038400,839680,69017600,0,0,0,0,0,0,10340794368,4191539200,6132477952,40.6,28641,106348,1233708544,1085046784,149468,404345,8428,35762,267864,59220998,71417815,343611,352330,0,0,0,0,1638000642,0
0.1,0,0.1,99.9,0,0,0,0,0,0,0,0.1,0.1,0,0.1,99.9,0,0,0,0,0,0,1016025088,623853568,38.6,229093376,267481088,249077760,377298944,31412224,488038400,839680,69017600,0,0,0,0,0,0,10340794368,4191539200,6132477952,40.6,28641,106349,1233708544,1085054976,149468,404346,8428,35763,267868,59220998,71417815,343611,352330,0,0,0,0,1638000657,0
0.1,0,0.1,99.8,0,0,0,0,0,0,0,0.2,0.1,0,0.1,99.8,0,0,0,0,0,0,1016025088,623861760,38.6,229081088,267481088,249085952,377298944,31420416,488042496,839680,69017600,0,0,0,0,0,0,10340794368,4191543296,6132473856,40.6,28641,106351,1233708544,1085079552,149468,404347,8428,35767,267872,59221040,71417857,343612,352331,0,0,0,0,1638000672,0
0.2,0,0.1,99.7,0,0,0,0,0,0,0,0.3,0.2,0,0.1,99.7,0,0,0,0,0,0,1016025088,623640576,38.6,229306368,267223040,249098240,377323520,31428608,488067072,839680,69017600,0,0,0,0,0,0,10340794368,4191543296,6132473856,40.6,28644,106354,1233733120,1085112320,149470,404349,8428,35772,267880,59223387,71419593,343625,352342,0,0,0,0,1638000687,0
0.2,0,0.1,99.7,0,0,0,0,0,0,0,0.3,0.2,0,0.1,99.7,0,0,0,0,0,0,1016025088,623640576,38.6,229306368,267223040,249102336,377319424,31428608,488067072,839680,69017600,0,0,0,0,0,0,10340794368,4191543296,6132473856,40.6,28644,106361,1233733120,1085145088,149470,404355,8428,35773,267888,59223387,71419593,343625,352342,0,0,0,0,1638000702,0
0.1,0,0,99.8,0.1,0,0,0,0,0,0,0.1,0.1,0,0,99.8,0.1,0,0,0,0,0,1016025088,623390720,38.6,229552128,266964992,249110528,377319424,31436800,488071168,839680,69021696,0,0,0,0,0,0,10340794368,4191543296,6132473856,40.6,28644,106406,1233733120,1085370368,149470,404386,8428,35782,267900,59223387,71419593,343625,352342,0,0,0,0,1638000717,0
0.2,0,0.1,99.6,0,0,0,0.1,0,0,0,0.4,0.2,0,0.1,99.6,0,0,0,0.1,0,0,1016025088,623648768,38.6,229294080,267223040,249106432,377323520,31436800,488071168,839680,69021696,0,0,0,0,0,0,10340794368,4191543296,6132473856,40.6,28644,106406,1233733120,1085370368,149470,404386,8428,35782,267900,59225776,71421315,343639,352356,0,0,0,0,1638000732,0
0.1,0,0.1,99.8,0,0,0,0,0,0,0,0.2,0.1,0,0.1,99.8,0,0,0,0,0,0,1016025088,623652864,38.6,229285888,267223040,249110528,377323520,31444992,488071168,839680,69021696,0,0,0,0,0,0,10340794368,4191543296,6132473856,40.6,28644,106413,1233733120,1085423616,149470,404392,8428,35788,267908,59225776,71421315,343639,352356,0,0,0,0,1638000747,0
0.2,0,0.1,99.7,0,0,0,0,0,0,0,0.3,0.2,0,0.1,99.7,0,0,0,0,0,0,1016025088,623656960,38.6,229277696,267223040,249118720,377319424,31444992,488079360,839680,69021696,0,0,0,0,0,0,10340794368,4191551488,6132465664,40.6,28644,106413,1233733120,1085423616,149470,404392,8428,35788,267908,59225776,71421315,343639,352356,0,0,0,0,1638000762,0
0.1,0,0.1,99.9,0,0,0,0,0,0,0,0.1,0.1,0,0.1,99.9,0,0,0,0,0,0,1016025088,623665152,38.6,229277696,267223040,249118720,377327616,31444992,488079360,839680,69021696,0,0,0,0,0,0,10340794368,4191551488,6132465664,40.6,28644,106459,1233733120,1085616128,149470,404427,8428,35788,267920,59225776,71421315,343639,352356,0,0,0,0,1638000777,0
0.1,0,0,99.9,0,0,0,0,0,0,0,0.1,0.1,0,0,99.9,0,0,0,0,0,0,1016025088,623673344,38.6,229269504,267223040,249126912,377327616,31453184,488079360,839680,69021696,0,0,0,0,0,0,10340794368,4191551488,6132465664,40.6,28644,106463,1233733120,1085648896,149470,404430,8428,35791,267936,59225818,71421357,343640,352357,0,0,0,0,1638000792,0
0.1,0,0.1,99.8,0,0,0,0,0,0,0,0.2,0.1,0,0.1,99.8,0,0,0,0,0,0,1016025088,623677440,38.6,229265408,267223040,249126912,377331712,31453184,488083456,839680,69021696,0,0,0,0,0,0,10340794368,4191555584,6132461568,40.6,28644,106463,1233733120,1085648896,149470,404430,8428,35791,267936,59225818,71421357,343640,352357,0,0,0,0,1638000807,0
0,0,0.1,99.8,0.1,0,0,0,0,0,0,0.1,0,0,0.1,99.8,0.1,0,0,0,0,0,1016025088,623685632,38.6,229257216,267223040,249135104,377331712,31461376,488083456,839680,69021696,0,0,0,0,0,0,10340794368,4191555584,6132461568,40.6,28644,106469,1233733120,1085693952,149470,404435,8428,35796,267944,59225818,71421357,343640,352357,0,0,0,0,1638000822,0
0.1,0,0.1,99.8,0,0,0,0,0,0,0,0.2,0.1,0,0.1,99.8,0,0,0,0,0,0,1016025088,623685632,38.6,229257216,267223040,249135104,377331712,31461376,488083456,839680,69021696,0,0,0,0,0,0,10340794368,4191555584,6132461568,40.6,28644,106470,1233733120,1085702144,149470,404436,8428,35797,267948,59225818,71421357,343640,352357,0,0,0,0,1638000837,0
0.1,0,0.1,99.9,0,0,0,0,0,0,0,0.1,0.1,0,0.1,99.9,0,0,0,0,0,0,1016025088,623693824,38.6,229240832,267223040,249143296,377331712,31469568,488091648,839680,69021696,0,0,0,0,0,0,10340794368,4191563776,6132453376,40.6,28644,106472,1233733120,1085726720,149470,404437,8428,35801,267952,59225860,71421399,343641,352358,0,0,0,0,1638000852,0
0.1,0,0.1,99.9,0,0,0,0,0,0,0,0.1,0.1,0,0.1,99.9,0,0,0,0,0,0,1016025088,623702016,38.6,229240832,267223040,249143296,377339904,31469568,488091648,839680,69021696,0,0,0,0,0,0,10340794368,4191563776,6132453376,40.6,28644,106472,1233733120,1085726720,149470,404437,8428,35801,267952,59225860,71421399,343641,352358,0,0,0,0,1638000867,0
0.2,0,0.1,99.7,0,0,0,0,0,0,0,0.3,0.2,0,0.1,99.7,0,0,0,0,0,0,1016025088,623706112,38.6,229236736,267223040,249147392,377339904,31473664,488091648,839680,69021696,0,0,0,0,0,0,10340794368,4191563776,6132453376,40.6,28644,106480,1233733120,1085775872,149470,404444,8428,35804,267968,59225860,71421399,343641,352358,0,0,0,0,1638000882,0
0.1,0,0.1,99.7,0,0,0,0,0,0,0,0.3,0.1,0,0.1,99.7,0,0,0,0,0,0,1016025088,623706112,38.6,229236736,267223040,249147392,377339904,31473664,488091648,839680,69021696,0,0,0,0,0,0,10340794368,4191563776,6132453376,40.6,28644,106480,1233733120,1085775872,149470,404444,8428,35804,267968,59225860,71421399,343641,352358,0,0,0,0,1638000897,0
0.1,0,0.1,99.9,0,0,0,0,0,0,0,0.1,0.1,0,0.1,99.9,0,0,0,0,0,0,1016025088,623710208,38.6,229232640,267223040,249151488,377339904,31477760,488091648,839680,69021696,0,0,0,0,0,0,10340794368,4191563776,6132453376,40.6,28644,106482,1233733120,1085804544,149470,404445,8428,35809,267972,59225902,71421441,343642,352359,0,0,0,0,1638000912,0
0.1,0,0.1,99.9,0,0,0,0,0,0,0,0.1,0.1,0,0.1,99.9,0,0,0,0,0,0,1016025088,623710208,38.6,229232640,267223040,249151488,377339904,31477760,488091648,839680,69021696,0,0,0,0,0,0,10340794368,4191563776,6132453376,40.6,28644,106483,1233733120,1085808640,149470,404446,8428,35809,267976,59225902,71421441,343642,352359,0,0,0,0,1638000927,0
0.1,0,0.1,99.7,0,0,0,0,0,0,0,0.3,0.1,0,0.1,99.7,0,0,0,0,0,0,1016025088,623726592,38.6,229216256,267223040,249159680,377352192,31485952,488099840,839680,69021696,0,0,0,0,0,0,10340794368,4191571968,6132445184,40.6,28644,106489,1233733120,1085837312,149470,404451,8428,35810,267984,59225902,71421441,343642,352359,0,0,0,0,1638000942,0
0.1,0,0.1,99.9,0,0,0,0,0,0,0,0.1,0.1,0,0.1,99.9,0,0,0,0,0,0,1016025088,623726592,38.6,229216256,267223040,249159680,377352192,31485952,488099840,839680,69021696,0,0,0,0,0,0,10340794368,4191571968,6132445184,40.6,28644,106489,1233733120,1085837312,149470,404451,8428,35810,267984,59225902,71421441,343642,352359,0,0,0,0,1638000957,0
0.1,0,0.1,99.9,0,0,0,0,0,0,0,0.1,0.1,0,0.1,99.9,0,0,0,0,0,0,1016025088,623738880,38.6,229203968,267223040,249167872,377356288,31494144,488103936,839680,69021696,0,0,0,0,0,0,10340794368,4191576064,6132441088,40.6,28644,106493,1233733120,1085874176,149470,404453,8428,35814,268000,59225902,71421441,343642,352359,0,0,0,0,1638000972,0
0.1,0,0.1,99.8,0,0,0,0.1,0,0,0,0.2,0.1,0,0.1,99.8,0,0,0,0.1,0,0,1016025088,623747072,38.6,229195776,267223040,249176064,377356288,31502336,488103936,839680,69021696,0,0,0,0,0,0,10340794368,4191576064,6132441088,40.6,28644,106496,1233733120,1085919232,149470,404456,8428,35822,268004,59225944,71421483,343643,352360,0,0,0,0,1638000987,0
0.1,0,0.1,99.7,0,0,0,0,0,0,0,0.3,0.1,0,0.1,99.7,0,0,0,0,0,0,1016025088,623747072,38.6,229195776,267223040,249176064,377356288,31502336,488103936,839680,69021696,0,0,0,0,0,0,10340794368,4191576064,6132441088,40.6,28644,106503,1233733120,1085947904,149470,404461,8428,35822,268008,59225944,71421483,343643,352360,0,0,0,0,1638001002,0
0.1,0,0.1,99.8,0,0,0,0,0,0,0,0.2,0.1,0,0.1,99.8,0,0,0,0,0,0,1016025088,623747072,38.6,229195776,267223040,249176064,377356288,31502336,488103936,839680,69021696,0,0,0,0,0,0,10340794368,4191576064,6132441088,40.6,28644,106504,1233733120,1085952000,149470,404462,8428,35822,268012,59225944,71421483,343643,352360,0,0,0,0,1638001017,0
0,0,0.1,99.8,0.1,0,0,0,0,0,0,0.1,0,0,0.1,99.8,0.1,0,0,0,0,0,1016025088,623505408,38.6,229429248,266964992,249188352,377364480,31518720,488112128,839680,69021696,0,0,0,0,0,0,10340794368,4191584256,6132432896,40.6,28644,106509,1233733120,1086005248,149470,404467,8428,35830,268024,59225986,71421525,343644,352361,0,0,0,0,1638001032,0
0.1,0,0.1,99.8,0,0,0,0,0,0,0,0.2,0.1,0,0.1,99.8,0,0,0,0,0,0,1016025088,623513600,38.6,229429248,266964992,249188352,377372672,31518720,488112128,839680,69021696,0,0,0,0,0,0,10340794368,4191584256,6132432896,40.6,28644,106509,1233733120,1086005248,149470,404467,8428,35830,268024,59225986,71421525,343644,352361,0,0,0,0,1638001047,0
2.4,0,0.9,96.7,0,0,0,0,0,0,3,3.3,2.4,0,0.9,96.7,0,0,0,0,0,0,1016025088,621625344,38.8,231309312,265068544,249659392,379469824,31522816,488124416,847872,69029888,0,0,0,0,0,0,10340794368,4191584256,6132432896,40.6,28644,106562,1233733120,1086304256,149470,404512,8428,35841,268040,59233149,71425944,343669,352387,0,0,0,0,1638001062,0
0.1,0,0.1,99.8,0,0,0,0,0,0,3,0.2,0.1,0,0.1,99.8,0,0,0,0,0,0,1016025088,620843008,38.9,232091648,264286208,249659392,379469824,31522816,488124416,847872,69091328,0,0,0,0,0,0,10340794368,4191584256,6132432896,40.6,28644,106562,1233733120,1086304256,149470,404512,8428,35841,268040,59233149,71425944,343669,352387,0,0,0,0,1638001077,0
0.3,0,0,99.5,0.1,0,0.1,0,0,0,3,0.3,0.3,0,0,99.5,0.1,0,0.1,0,0,0,1016025088,620584960,38.9,232349696,264019968,249663488,379473920,31531008,488124416,847872,69099520,0,0,0,0,0,0,10340794368,4191584256,6132432896,40.6,28644,106644,1233733120,1086746624,149470,404583,8428,35856,268064,59235538,71427666,343683,352401,0,0,0,0,1638001092,0
0.1,0,0.1,99.9,0,0,0,0,0,0,3,0.1,0.1,0,0.1,99.9,0,0,0,0,0,0,1016025088,620593152,38.9,232341504,264028160,249663488,379473920,31531008,488124416,847872,69091328,0,0,0,0,0,0,10340794368,4191584256,6132432896,40.6,28644,106645,1233733120,1086750720,149470,404584,8428,35856,268068,59235538,71427666,343683,352401,0,0,0,0,1638001107,0
0.1,0,0.1,99.9,0,0,0,0,0,0,2,0.1,0.1,0,0.1,99.9,0,0,0,0,0,0,1016025088,620597248,38.9,232333312,264028160,249667584,379473920,31535104,488128512,847872,69091328,0,0,0,0,0,0,10340794368,4191588352,6132428800,40.6,28644,106656,1233733120,1086824448,149470,404594,8428,35863,268076,59235538,71427666,343683,352401,0,0,0,0,1638001122,0
0.1,0,0.1,99.7,0.1,0,0,0,0,0,2,0.3,0.1,0,0.1,99.7,0.1,0,0,0,0,0,1016025088,620605440,38.9,232329216,264028160,249671680,379478016,31535104,488132608,847872,69091328,0,0,0,0,0,0,10340794368,4191592448,6132424704,40.6,28644,106700,1233733120,1087008768,149470,404628,8428,35863,268084,59235538,71427666,343683,352401,0,0,0,0,1638001137,0
0.1,0,0.1,99.9,0,0,0,0,0,0,2,0.1,0.1,0,0.1,99.9,0,0,0,0,0,0,1016025088,620605440,38.9,232329216,264028160,249671680,379478016,31535104,488132608,847872,69091328,0,0,0,0,0,0,10340794368,4191592448,6132424704,40.6,28644,106702,1233733120,1087025152,149470,404630,8428,35865,268092,59235538,71427666,343683,352401,0,0,0,0,1638001152,0
0.1,0,0.1,99.9,0,0,0,0,0,0,2,0.1,0.1,0,0.1,99.9,0,0,0,0,0,0,1016025088,620609536,38.9,232325120,264028160,249675776,379478016,31539200,488132608,847872,69091328,0,0,0,0,0,0,10340794368,4191592448,6132424704,40.6,28644,106714,1233733120,1087107072,149470,404648,8428,35873,268104,59235580,71427708,343684,352402,0,0,0,0,1638001167,0
0.1,0,0.1,99.8,0,0,0,0,0,0,2,0.2,0.1,0,0.1,99.8,0,0,0,0,0,0,1016025088,620609536,38.9,232325120,264028160,249675776,379478016,31539200,488132608,847872,69091328,0,0,0,0,0,0,10340794368,4191592448,6132424704,40.6,28644,106714,1233733120,1087107072,149470,404648,8428,35873,268104,59235580,71427708,343684,352402,0,0,0,0,1638001182,0
0.1,0,0.1,99.8,0,0,0,0,0,0,2,0.2,0.1,0,0.1,99.8,0,0,0,0,0,0,1016025088,620617728,38.9,232316928,264028160,249683968,379490304,31547392,488132608,847872,69091328,0,0,0,0,0,0,10340794368,4191592448,6132424704,40.6,28644,106718,1233733120,1087131648,149470,404651,8428,35874,268120,59237446,71437289,343700,352420,0,0,0,0,1638001197,0
0.1,0,0.1,99.7,0,0,0,0.1,0,0,2,0.3,0.1,0,0.1,99.7,0,0,0,0.1,0,0,1016025088,620617728,38.9,232308736,264028160,249683968,379490304,31547392,488140800,847872,69091328,0,0,0,0,0,0,10340794368,4191600640,6132416512,40.6,28644,106718,1233733120,1087131648,149470,404651,8428,35874,268120,59237488,71437331,343701,352421,0,0,0,0,1638001212,0
0.1,0,0.1,99.9,0,0,0,0,0,0,1,0.1,0.1,0,0.1,99.9,0,0,0,0,0,0,1016025088,620634112,38.9,232300544,264028160,249692160,379498496,31555584,488140800,847872,69091328,0,0,0,0,0,0,10340794368,4191600640,6132416512,40.6,28644,106720,1233733120,1087164416,149470,404652,8428,35880,268124,59237488,71437331,343701,352421,0,0,0,0,1638001227,0
0.1,0,0.1,99.8,0,0,0,0,0,0,1,0.2,0.1,0,0.1,99.8,0,0,0,0,0,0,1016025088,620634112,38.9,232300544,264028160,249692160,379498496,31555584,488140800,847872,69091328,0,0,0,0,0,0,10340794368,4191600640,6132416512,40.6,28644,106722,1233733120,1087180800,149470,404654,8428,35881,268132,59237488,71437331,343701,352421,0,0,0,0,1638001242,0
0.1,0,0.1,99.8,0,0,0,0,0,0,1,0.2,0.1,0,0.1,99.8,0,0,0,0,0,0,1016025088,620642304,38.9,232292352,264028160,249700352,379498496,31563776,488140800,847872,69091328,0,0,0,0,0,0,10340794368,4191600640,6132416512,40.6,28644,106730,1233733120,1087238144,149470,404662,8428,35887,268144,59237488,71437331,343701,352421,0,0,0,0,1638001257,0
0.1,0,0.1,99.8,0,0,0,0,0,0,1,0.2,0.1,0,0.1,99.8,0,0,0,0,0,0,1016025088,620642304,38.9,232292352,264028160,249700352,379498496,31563776,488140800,847872,69091328,0,0,0,0,0,0,10340794368,4191600640,6132416512,40.6,28644,106730,1233733120,1087238144,149470,404662,8428,35887,268144,59237530,71437373,343702,352422,0,0,0,0,1638001272,0
0.1,0,0.1,99.8,0,0,0,0,0,0,1,0.2,0.1,0,0.1,99.8,0,0,0,0,0,0,1016025088,620650496,38.9,232284160,264028160,249708544,379498496,31571968,488140800,847872,69091328,0,0,0,0,0,0,10340794368,4191600640,6132416512,40.6,28644,106733,1233733120,1087254528,149470,404666,8428,35888,268152,59237530,71437373,343702,352422,0,0,0,0,1638001287,0
0.1,0,0.1,99.9,0,0,0,0,0,0,1,0.1,0.1,0,0.1,99.9,0,0,0,0,0,0,1016025088,620658688,38.9,232275968,264028160,249708544,379506688,31571968,488148992,847872,69091328,0,0,0,0,0,0,10340794368,4191608832,6132408320,40.6,28644,106733,1233733120,1087254528,149470,404666,8428,35888,268152,59237530,71437373,343702,352422,0,0,0,0,1638001302,0
0.1,0,0.1,99.7,0,0,0,0,0,0,1,0.3,0.1,0,0.1,99.7,0,0,0,0,0,0,1016025088,620666880,38.9,232267776,264028160,249712640,379510784,31576064,488153088,847872,69091328,0,0,0,0,0,0,10340794368,4191612928,6132404224,40.6,28644,106735,1233733120,1087270912,149470,404667,8428,35890,268156,59237530,71437373,343702,352422,0,0,0,0,1638001317,0
0.1,0,0.1,99.7,0.1,0,0,0,0,0,0,0.2,0.1,0,0.1,99.7,0.1,0,0,0,0,0,1016025088,620675072,38.9,232259584,264028160,249720832,379514880,31584256,488153088,847872,69091328,0,0,0,0,0,0,10340794368,4191612928,6132404224,40.6,28644,106741,1233733120,1087324160,149470,404672,8428,35896,268172,59237530,71437373,343702,352422,0,0,0,0,1638001332,0
0,0,0.1,99.9,0,0,0,0,0,0,0,0.1,0,0,0.1,99.9,0,0,0,0,0,0,1016025088,620675072,38.9,232259584,264028160,249720832,379514880,31584256,488153088,847872,69091328,0,0,0,0,0,0,10340794368,4191612928,6132404224,40.6,28644,106744,1233733120,1087336448,149470,404675,8428,35896,268176,59237572,71437415,343703,352423,0,0,0,0,1638001347,0
0.2,0,0.1,99.7,0,0,0,0,0,0,0,0.3,0.2,0,0.1,99.7,0,0,0,0,0,0,1016025088,623628288,38.6,229314560,266964992,249724928,376963072,31600640,488144896,839680,69025792,0,0,0,0,0,0,10340794368,4191612928,6132404224,40.6,28644,106749,1233733120,1087385600,149470,404678,8428,35903,268184,59237572,71437455,343703,352424,0,0,0,0,1638001362,0
2.2,0,0.9,96.9,0,0,0,0,0,0,0,3.1,2.2,0,0.9,96.9,0,0,0,0,0,0,1016025088,621699072,38.8,231235584,265035776,249733120,379478016,31600640,488153088,847872,69062656,0,0,0,0,0,0,10340794368,4191612928,6132404224,40.6,28644,106750,1233733120,1087389696,149470,404679,8428,35903,268188,59244735,71441834,343728,352449,0,0,0,0,1638001377,0
0.1,0,0,99.9,0,0,0,0,0,0,0,0.1,0.1,0,0,99.9,0,0,0,0,0,0,1016025088,620642304,38.9,232280064,263970816,249733120,379523072,31608832,488165376,847872,69152768,0,0,0,0,0,0,10340794368,4191621120,6132396032,40.6,28644,106754,1233733120,1087451136,149470,404682,8428,35914,268196,59244777,71441876,343729,352450,0,0,0,0,1638001392,0
0.1,0,0.1,99.7,0.1,0,0,0,0,0,0,0.2,0.1,0,0.1,99.7,0.1,0,0,0,0,0,1016025088,620650496,38.9,232280064,263970816,249741312,379523072,31608832,488165376,847872,69152768,0,0,0,0,0,0,10340794368,4191621120,6132396032,40.6,28644,106853,1233733120,1087963136,149470,404758,8428,35915,268208,59244777,71441876,343729,352450,0,0,0,0,1638001407,0
0.1,0,0.1,99.8,0,0,0,0,0,0,0,0.2,0.1,0,0.1,99.8,0,0,0,0,0,0,1016025088,620650496,38.9,232280064,263970816,249741312,379523072,31608832,488165376,847872,69152768,0,0,0,0,0,0,10340794368,4191621120,6132396032,40.6,28644,106855,1233733120,1087979520,149470,404760,8428,35916,268216,59244777,71441876,343729,352450,0,0,0,0,1638001422,0
0.1,0,0.1,99.8,0,0,0,0,0,0,0,0.2,0.1,0,0.1,99.8,0,0,0,0,0,0,1016025088,620658688,38.9,232271872,263970816,249753600,379518976,31617024,488165376,847872,69152768,0,0,0,0,0,0,10340794368,4191621120,6132396032,40.6,28644,106869,1233733120,1088069632,149470,404772,8428,35924,268224,59244867,71441952,343730,352451,0,0,0,0,1638001437,0
0.1,0,0.1,99.8,0,0,0,0.1,0,0,0,0.2,0.1,0,0.1,99.8,0,0,0,0.1,0,0,1016025088,620658688,38.9,232271872,263970816,249753600,379518976,31617024,488165376,847872,69152768,0,0,0,0,0,0,10340794368,4191621120,6132396032,40.6,28644,106869,1233733120,1088069632,149470,404772,8428,35924,268224,59244951,71442036,343732,352453,0,0,0,0,1638001453,0
